salary,age,elevel,car,zipcode,credit,brand
91507.34,63,4,4,0,173423.01,1
140428.40,43,1,1,3,239340.21,1
30751.21,60,1,20,6,143400.32,1
90371.32,24,3,16,5,131947.77,0
54516.13,49,3,4,4,129914.41,1
61027.56,77,1,19,7,257104.03,0
92353.57,62,2,3,0,314306.08,0
128602.74,36,0,1,7,484481.97,1
107767.75,28,3,19,1,53830.97,1
50606.71,48,0,14,0,320468.27,1
37490.33,43,4,9,7,204502.24,1
29759.47,47,1,14,3,436451.98,1
150000.00,66,2,8,7,308690.48,1
32817.90,33,3,15,1,13982.29,1
36114.90,80,2,6,5,18917.55,0
109952.69,22,4,5,7,333991.64,1
95545.28,44,4,2,1,0.00,0
51477.35,68,1,20,4,137951.74,0
107342.91,58,1,5,1,392558.93,1
73585.04,73,2,14,3,269057.81,0
133897.24,64,3,10,3,430303.92,1
89053.50,62,3,4,1,402449.66,1
117100.47,26,0,18,6,91583.95,1
79281.48,46,0,15,5,64620.41,0
117947.42,20,3,20,1,168296.84,1
136060.65,77,4,10,6,349372.74,1
145809.79,67,3,12,7,176530.36,1
117065.21,29,0,8,3,335363.42,1
115061.10,34,2,10,0,137597.83,1
22281.92,74,1,10,3,56807.26,1
80408.14,76,2,16,4,500000.00,0
63360.03,36,4,1,3,156789.25,0
46173.69,31,3,7,0,118500.37,1
114940.79,36,1,14,1,24416.56,1
41565.84,60,0,12,6,212055.37,0
34963.89,54,0,12,6,445084.29,1
144309.67,35,0,17,7,8133.25,1
20000.00,52,1,18,4,408331.74,1
61538.80,41,4,2,3,129505.37,1
140734.61,32,3,14,4,217061.58,1
91711.29,46,3,5,7,412867.15,0
79092.39,64,2,1,8,348886.63,1
96639.06,36,1,8,7,122288.02,1
28538.64,73,4,12,1,447753.44,0
106800.32,47,1,15,1,241939.05,0
113642.69,78,0,18,7,331687.27,1
101357.65,56,2,13,7,148138.00,0
65267.86,46,1,19,2,318081.22,1
31702.11,50,2,2,6,283791.34,1
65421.10,43,4,19,7,259989.09,1
113778.46,31,2,7,1,424558.56,1
42584.69,77,3,3,2,404351.06,0
104063.48,57,1,9,6,215511.98,1
46512.18,30,1,5,1,401760.31,1
120852.33,37,4,6,8,132038.35,1
100828.44,33,1,10,1,104514.77,0
61976.84,64,3,16,1,242326.99,0
125609.39,77,4,12,1,146422.67,1
53184.51,75,0,16,8,80782.63,0
137730.60,35,1,3,4,40403.38,1
141284.63,49,4,13,2,248353.68,1
47499.66,39,4,14,8,77884.28,1
64427.85,28,2,18,1,299392.13,0
20737.14,64,1,8,7,233318.54,1
76745.00,58,1,6,2,500000.00,1
85751.92,31,3,13,7,361010.84,0
44791.25,61,1,19,7,220115.22,0
94261.91,27,3,6,4,467031.85,0
142293.89,54,3,18,8,114334.51,1
56062.23,63,0,2,6,0.00,0
101648.72,26,1,14,4,459747.84,1
57999.78,55,2,10,2,500000.00,1
75381.53,27,2,6,6,350325.44,0
128749.80,71,0,9,2,362230.14,1
91941.37,51,4,7,6,460685.60,0
146316.67,29,4,12,8,233077.31,1
113503.86,70,1,3,2,320349.76,1
36214.77,51,3,14,7,271317.10,1
135785.21,34,3,14,7,81200.55,1
99460.09,48,3,8,4,489191.53,0
26032.61,47,1,16,2,49045.72,1
138262.21,48,2,10,8,170569.52,1
48997.03,23,1,8,4,372650.89,1
91905.30,45,1,18,8,235019.07,0
33851.16,46,4,17,3,47496.10,1
102882.34,51,3,10,0,236065.24,0
87674.34,24,0,12,7,213835.79,0
56271.99,44,0,16,1,37341.45,1
76193.95,58,1,16,8,354110.25,0
96637.81,51,4,3,7,474408.64,0
27258.90,53,2,12,2,43030.83,1
30129.69,55,4,15,4,384712.83,1
115949.66,25,2,6,3,114963.13,1
133365.78,20,0,18,6,373530.29,1
45089.40,36,2,1,4,61756.92,1
67104.50,45,1,12,5,287466.28,1
32291.23,76,4,20,0,94371.84,0
88006.33,80,1,13,7,68566.87,1
24027.27,36,2,12,4,303448.49,1
74375.09,72,1,13,4,35322.33,1
96812.92,68,1,3,8,481207.07,1
118311.49,25,4,12,2,28308.47,1
67092.50,42,3,13,7,212482.10,1
138694.69,76,0,14,8,17743.96,1
137988.50,25,2,9,6,371535.59,1
69383.60,80,0,11,6,0.00,0
70953.35,34,3,9,7,224411.92,0
80760.82,20,2,1,6,21998.43,0
119870.38,44,0,3,6,286422.32,0
97093.28,53,4,4,7,275131.11,0
86390.04,63,4,5,2,413974.79,1
105586.67,55,0,8,3,389197.69,0
61507.38,62,2,18,4,387230.75,0
51899.50,71,0,8,4,345313.10,0
30885.42,38,2,17,6,83597.19,1
51394.60,25,4,16,0,118089.95,0
116027.64,30,4,20,5,283620.39,1
83767.48,26,2,1,2,171029.27,0
129071.11,32,4,15,1,46098.36,1
76798.26,54,1,6,3,431961.81,0
80760.97,66,2,20,6,135053.46,1
34564.89,65,3,17,4,469725.52,0
80026.45,28,2,8,8,170551.78,0
123289.14,52,1,8,3,326239.48,0
58670.09,27,1,17,6,149678.91,0
88667.40,37,0,1,8,78390.73,0
96519.62,71,2,15,5,243737.38,1
125591.98,44,2,2,8,11363.17,1
85291.81,50,3,11,0,34657.62,0
53813.41,43,0,2,3,61933.18,1
101986.69,39,3,4,8,141691.89,0
71760.52,26,2,8,5,368444.32,0
22535.18,76,4,12,6,268693.08,0
41671.16,35,4,7,4,497630.18,1
31184.58,31,0,1,7,57009.70,1
116221.62,72,1,19,6,148027.30,1
84148.92,75,4,7,8,500000.00,1
80720.02,27,4,2,7,376743.33,0
110191.44,33,3,20,1,305101.65,1
77535.43,52,4,5,0,139114.96,0
140889.31,50,4,5,6,283497.09,1
20000.00,58,3,19,7,422854.69,1
95119.88,65,3,9,4,381082.37,1
148655.51,59,2,20,0,90803.30,1
131754.84,25,4,11,4,351521.50,1
141121.96,54,1,5,4,500000.00,1
105791.28,69,0,9,5,130578.51,1
133327.28,47,2,18,8,269838.78,1
51941.31,62,4,18,1,73278.22,0
44781.26,32,0,17,3,267188.00,1
142043.44,20,2,17,3,307498.44,1
91114.16,24,1,16,2,255125.09,0
124334.77,33,2,8,7,283206.74,1
33379.83,35,3,11,2,182741.69,1
86622.92,33,3,19,7,290420.59,0
110855.62,78,4,1,6,277413.96,1
57141.47,36,3,17,0,303944.83,0
92665.20,71,2,19,4,420154.77,1
78355.02,63,2,2,2,226394.04,0
102873.92,53,4,6,7,194068.91,0
128891.40,41,2,4,8,92327.90,1
62384.65,29,1,14,5,464285.56,0
44735.14,58,0,13,4,370601.34,1
85770.30,68,4,6,8,484963.81,1
77905.23,40,4,1,3,359438.75,0
37185.75,40,4,14,6,17177.27,1
94600.23,38,4,15,3,303944.84,0
60741.36,52,3,8,3,203501.34,1
149353.68,24,1,10,3,381410.54,1
85348.62,22,2,17,4,276512.50,0
113236.12,40,1,8,1,403292.88,1
59903.25,36,4,13,4,444246.47,0
125649.97,37,0,12,0,443277.31,0
103298.04,30,0,16,8,173384.37,1
87712.87,54,2,15,3,315147.76,0
128725.38,74,2,15,7,309595.29,1
28005.16,80,2,15,4,422026.65,0
27470.54,34,4,1,8,332363.37,1
115297.47,69,4,11,1,196903.37,1
140699.10,42,0,6,4,187826.86,1
102087.16,23,1,14,4,354065.98,1
68472.35,65,2,15,5,247125.68,0
70301.13,77,2,14,1,402901.48,0
24559.97,35,2,8,2,435760.39,1
26820.32,56,2,9,8,188829.89,1
82252.29,66,4,19,2,307426.68,1
117982.96,35,2,16,3,378449.41,1
86728.35,54,2,4,0,123104.69,0
47610.39,29,0,5,4,445715.74,1
49543.45,46,1,17,4,185911.71,1
102886.43,24,4,12,6,435425.57,1
24687.70,42,3,12,6,474271.10,1
28393.74,33,1,17,3,369582.85,1
115003.17,27,3,4,3,426061.45,1
106185.81,69,2,4,4,81062.07,1
53496.39,36,1,6,7,60769.61,0
110409.78,32,3,12,4,36927.11,1
123476.64,23,4,11,0,458883.07,1
58230.62,55,0,1,8,406803.13,1
78112.50,54,0,10,8,385930.39,0
137575.46,38,4,6,6,116058.83,1
135999.40,48,4,3,7,28221.32,1
53893.35,52,4,12,2,147700.42,1
95222.61,41,4,3,0,192778.79,0
55843.74,24,0,9,6,270324.33,0
98794.33,35,4,11,8,17830.93,0
128111.06,51,0,9,1,196600.37,1
86867.34,48,0,9,0,339679.85,0
60947.40,67,2,15,8,500000.00,0
95758.07,23,4,9,2,96600.56,1
119702.76,59,0,3,4,324566.81,1
105122.69,47,3,15,7,51887.82,0
135479.74,53,3,3,5,281684.78,1
68886.92,41,1,5,1,426098.14,1
137958.73,34,4,3,3,83204.81,1
66371.24,34,0,18,2,282555.72,0
60115.23,27,0,1,2,472954.55,0
124360.81,22,1,16,0,303899.83,1
117988.49,39,1,12,0,339237.07,0
65868.70,33,3,14,7,210269.27,0
85763.34,77,4,2,1,233529.32,1
87333.98,21,2,5,2,274696.38,0
109866.25,52,4,20,8,400739.32,0
89082.80,35,1,17,0,323369.60,0
55586.89,31,0,10,5,123612.98,0
109579.14,20,1,10,2,499380.15,1
48319.39,40,3,18,8,108285.98,0
72876.19,33,0,11,7,0.00,0
92168.93,23,4,8,0,14544.30,0
137100.54,71,4,16,8,200262.74,1
79169.15,39,3,4,6,383509.09,0
101270.84,51,0,20,4,80946.85,0
81388.76,38,4,4,4,401777.35,0
124816.32,69,1,15,7,167381.55,1
105402.98,64,3,6,7,235732.58,1
118172.06,60,2,11,7,446114.02,1
49232.27,61,4,18,3,283971.69,0
20000.00,80,3,5,3,19484.30,1
105879.76,39,3,4,8,407594.78,0
94417.99,33,4,3,4,271505.30,0
20000.00,33,1,3,3,434425.85,1
110875.17,46,0,17,4,308757.52,0
113343.39,26,2,8,2,421312.87,1
39983.43,77,0,16,8,94887.50,0
26821.94,49,2,8,0,402733.01,1
35174.69,41,4,20,2,463218.93,1
118762.81,56,3,8,3,253637.41,0
64120.32,76,0,11,7,181375.23,0
85972.24,69,3,16,2,461215.77,1
133949.51,68,3,7,3,201048.09,1
120955.88,79,1,19,4,52008.55,1
49026.71,60,3,15,6,197560.96,0
143894.84,25,1,16,1,22175.85,1
111152.72,50,1,11,5,230690.70,0
58196.38,71,0,10,0,94501.16,0
76546.20,34,2,16,6,220851.61,0
148563.20,20,2,20,2,31427.14,1
26956.12,27,0,12,1,275499.93,1
80294.10,26,4,10,7,11279.48,0
45598.07,71,0,20,0,298748.78,0
136961.86,32,0,14,1,380588.17,1
56687.76,54,0,4,0,24311.51,1
54841.07,36,1,2,5,18031.65,0
137642.32,30,0,11,8,44801.08,1
53402.49,28,1,3,6,407939.74,0
99534.90,51,4,15,2,54475.44,0
75368.56,45,1,5,8,306687.48,1
51530.57,38,2,1,1,103702.53,1
90952.00,57,1,9,7,22770.43,0
64476.95,80,0,19,0,374107.40,0
60353.49,48,2,6,6,165701.46,1
86789.10,31,2,5,1,215641.11,0
68457.40,63,4,11,0,91179.97,0
42862.92,24,4,8,4,302056.31,1
26105.05,37,2,1,0,445091.27,1
77127.28,36,0,19,8,179437.26,0
83449.42,48,1,4,3,165122.28,0
42640.51,44,1,9,6,292751.87,1
85380.00,44,1,12,7,66876.72,0
56205.34,20,0,11,4,301453.68,0
80944.92,80,0,13,6,239545.61,1
128463.51,60,1,6,8,203199.73,1
28846.19,80,0,14,6,477881.55,0
149143.07,60,3,12,8,335454.52,1
134271.32,47,1,8,0,237216.63,1
46718.08,21,4,10,8,500000.00,0
58298.26,29,4,18,7,242614.60,0
85982.25,20,1,4,5,111570.12,0
45850.01,40,2,1,3,69350.08,1
58723.66,20,1,15,8,126322.75,0
135184.07,44,3,2,1,1000.68,1
103822.76,51,3,17,7,427380.32,0
116756.26,54,1,20,7,96791.76,0
122060.54,77,1,8,8,355665.68,1
105497.10,67,2,9,8,64871.44,1
64064.34,30,2,12,3,472646.14,0
33829.66,51,1,20,8,204323.31,1
73436.68,40,0,7,3,202845.26,1
98406.84,43,0,7,0,437931.41,0
83169.47,47,3,4,7,398837.19,0
104492.79,62,4,8,7,1773.60,1
147322.03,79,4,15,4,84514.00,1
80887.62,76,3,18,2,197553.86,1
86725.40,38,2,5,7,57116.27,0
140416.62,50,2,14,7,297618.33,1
66139.21,20,4,12,3,141784.21,0
55065.07,69,2,15,3,81122.65,0
20000.00,24,4,1,0,114635.14,1
109066.26,29,4,20,5,200790.05,1
67302.14,20,0,11,5,289046.78,0
141611.14,36,0,8,7,280795.38,1
120330.95,23,1,15,1,145458.77,1
136877.39,27,2,5,0,379337.13,1
108045.28,20,0,9,2,241311.80,1
150000.00,51,4,2,0,355501.76,1
107852.02,30,0,10,3,306542.02,1
81841.93,71,4,18,4,293001.48,1
24377.05,68,4,2,4,304588.53,1
64071.24,20,1,1,0,10309.12,0
88461.78,20,1,10,8,365569.80,0
110284.78,23,4,6,0,183440.73,1
69969.55,76,0,14,2,464729.47,1
83267.50,78,2,9,3,437618.46,1
67069.48,27,0,20,8,296881.66,0
122134.69,80,1,15,3,131393.52,1
64569.25,43,2,10,7,239092.85,1
110578.21,62,1,3,3,254485.58,1
34890.12,40,0,14,3,372756.81,1
114250.56,80,3,4,6,221727.28,1
147589.20,22,4,16,1,324434.61,1
116056.72,43,1,11,6,293401.76,0
64068.95,72,1,6,0,323900.08,0
68280.49,20,2,17,2,465896.02,0
59148.64,63,3,8,8,332186.69,0
121197.82,80,1,20,2,313717.85,1
133330.18,72,4,12,6,471497.04,1
44004.53,55,1,6,2,168969.67,1
142244.97,48,0,20,4,305804.24,1
58786.09,76,0,1,7,42682.54,0
113684.06,67,1,14,6,165158.49,1
68229.45,74,4,11,6,208979.54,0
47156.39,80,1,12,0,295622.38,0
78901.23,54,3,8,3,485837.40,0
108644.37,59,3,11,8,334838.28,0
37653.09,53,4,6,6,418674.73,1
100848.58,22,3,12,8,500000.00,1
38245.42,75,2,8,1,265253.78,0
128852.06,79,0,6,4,307706.93,1
32349.40,50,2,8,4,160645.28,1
124716.44,43,3,5,7,437857.16,1
39122.33,31,3,11,3,438036.80,1
23624.55,36,4,15,0,434189.41,1
43215.30,55,0,13,4,280719.42,1
65721.13,64,0,18,1,331531.35,0
116570.96,34,3,4,8,222815.95,1
109566.52,24,3,3,8,297334.61,1
131838.02,67,4,12,5,393142.85,1
91673.38,70,0,3,1,272316.47,1
130240.61,23,2,15,0,287156.42,1
41188.85,44,0,19,8,101566.65,1
82824.37,50,4,19,7,341447.13,0
49664.07,25,4,5,8,242442.69,1
60633.37,44,2,7,2,452960.57,1
57412.10,41,1,11,2,260549.86,1
145802.52,26,2,12,8,185099.02,1
25013.64,75,1,10,8,341956.48,0
44419.19,51,3,7,3,182985.36,1
141896.91,58,3,17,4,185654.01,1
79076.98,25,3,7,0,281911.78,0
111868.82,20,2,8,3,112556.73,1
21178.64,69,3,4,6,197079.25,1
106823.77,63,4,19,2,31232.69,1
30169.42,60,2,8,8,209988.07,1
87618.01,70,0,16,1,63186.97,1
138844.53,42,1,5,7,369887.44,1
104262.20,51,2,18,5,241344.73,0
110496.81,62,4,1,2,375693.46,1
38543.23,56,2,7,5,202180.69,1
113714.53,36,0,19,1,398764.65,1
71378.71,47,4,17,3,173759.14,1
56834.69,55,2,6,0,402178.19,1
78734.98,45,3,10,2,372095.02,0
61902.23,36,1,14,0,343469.57,0
139526.54,27,3,16,7,409491.23,1
90854.94,55,1,3,1,125892.05,0
32914.96,20,0,1,8,396355.12,1
49500.92,20,0,12,3,286850.74,0
38253.25,60,1,13,0,252363.79,0
50739.12,50,3,6,2,55435.81,1
79216.87,39,0,17,7,452914.76,0
95063.25,29,0,13,1,401413.53,0
96109.44,25,2,5,7,81904.54,0
80371.71,32,3,11,7,447326.06,0
65771.47,59,2,5,5,306449.53,1
106900.75,76,4,17,4,229568.15,1
70725.72,69,2,5,8,441740.57,0
93053.33,56,3,9,3,95392.50,0
133502.78,70,4,11,0,86089.59,1
84272.64,44,3,3,2,310421.80,0
116611.68,75,4,12,1,414015.34,1
120724.84,79,2,4,0,173571.08,1
72666.31,28,2,18,8,210100.66,0
103203.74,67,4,15,0,284438.69,1
52402.85,31,4,8,3,461825.65,0
108513.55,25,0,5,8,11645.16,1
35954.88,42,0,5,7,81683.11,1
35848.98,35,2,13,3,277771.36,1
123171.80,58,0,9,4,183157.18,1
31277.62,20,2,3,2,186590.74,1
92533.13,77,2,12,0,172714.43,1
98026.43,27,2,7,2,219459.24,0
99697.03,50,0,6,1,261807.22,0
76014.67,32,4,10,0,17417.77,0
62756.17,34,2,10,6,282988.55,0
138942.45,41,2,10,8,194832.63,1
91660.59,36,1,11,3,84620.67,0
71288.01,29,3,17,0,339351.36,0
143130.14,32,2,11,1,364343.69,1
63648.43,45,2,3,0,431680.02,1
103906.30,77,3,11,8,436481.74,1
69279.66,30,2,2,2,322073.46,0
70693.88,45,0,12,7,142340.15,1
37671.21,69,2,18,3,426625.83,0
139082.94,52,1,2,8,420091.96,1
143898.55,37,4,12,7,47049.51,1
117821.22,26,3,11,5,381762.60,1
95502.57,56,4,13,1,464563.30,0
53941.60,49,2,18,8,46059.77,1
35477.39,31,1,8,5,152981.91,1
98533.29,32,1,15,7,129116.42,0
87633.16,30,1,4,2,213919.68,0
105609.44,23,1,2,8,370924.17,1
56768.35,71,2,15,6,277072.90,0
20000.00,27,3,7,0,500000.00,1
79709.96,67,0,16,8,478229.92,1
48957.44,23,0,4,3,47553.78,0
142437.17,56,0,5,4,407410.96,1
128141.02,40,1,6,7,27755.83,1
32491.21,34,3,10,5,290552.03,1
47786.17,68,4,18,5,168857.12,0
99205.43,47,1,13,2,303887.26,0
103579.99,33,1,14,6,196528.13,0
70932.40,76,0,2,0,36887.60,0
96288.72,39,1,15,1,302272.05,1
128619.64,73,0,10,8,280917.74,1
149267.86,40,3,1,5,460238.45,1
133195.74,46,0,9,1,300072.13,1
81552.46,49,3,11,0,407541.11,0
109322.05,23,2,1,6,81755.92,1
121439.80,44,2,13,2,364518.31,0
65511.16,32,2,5,2,281544.01,0
89884.25,25,4,18,0,281501.99,0
37691.90,41,3,6,1,400863.95,1
53535.55,34,1,10,6,60013.91,0
29863.30,31,1,18,4,89597.13,1
86472.41,67,0,2,2,5704.82,1
126809.43,66,1,4,7,454321.21,1
99198.82,42,3,10,6,62632.23,1
135314.05,65,1,1,1,341055.08,1
108358.23,50,2,8,5,182422.04,0
140134.24,66,0,1,7,54622.08,1
55282.69,64,1,8,1,270087.56,0
134016.24,51,3,4,1,327751.31,1
125113.88,79,2,17,7,63405.87,1
40068.39,75,0,20,8,312542.67,0
55533.01,79,2,13,5,258176.43,0
84172.35,80,0,16,0,324249.86,1
115623.11,80,2,20,5,321435.94,1
110827.31,50,4,19,5,135443.99,0
54142.72,62,1,4,5,208719.12,0
119109.55,79,3,7,4,326284.07,1
58492.53,40,1,13,0,304979.71,0
118135.32,24,1,1,6,468621.38,1
37549.16,60,3,17,0,15004.01,0
39978.42,71,1,15,2,353014.40,0
50792.28,48,3,8,1,305706.06,1
44171.60,49,2,20,8,468605.10,1
145424.87,22,3,20,1,199090.04,1
128420.54,71,0,8,6,71125.78,1
144307.86,80,3,12,3,203942.47,1
93085.42,66,0,14,7,402114.12,1
141113.11,26,2,7,4,42855.75,1
66179.25,42,4,3,1,442208.75,1
117513.24,70,3,2,0,239278.30,1
32798.19,42,4,14,8,328823.70,1
88608.01,75,4,3,4,291974.35,1
61682.86,51,3,9,1,228827.94,1
99200.77,75,0,3,8,420234.61,1
72516.99,24,0,12,8,398647.88,0
84927.79,72,2,13,0,309324.36,1
20000.00,76,3,15,2,296252.45,0
88594.94,76,4,15,8,271570.75,1
42545.28,38,3,10,2,104981.62,1
42054.87,78,3,18,1,171373.16,0
80324.02,76,4,5,3,9270.49,1
125173.20,42,2,5,8,431139.06,1
139822.86,77,0,2,5,342942.01,1
106876.78,64,2,8,3,277321.20,1
105696.43,57,2,20,7,38940.28,0
67901.50,61,2,16,0,386259.21,0
94674.66,64,0,14,4,320381.18,1
114223.02,23,4,9,3,63612.81,1
148017.29,30,3,5,8,184203.09,1
137584.50,50,4,8,0,32081.94,1
68064.89,25,4,18,6,211607.25,0
33171.93,20,4,18,5,470213.88,1
31432.15,28,4,4,8,31613.39,1
89627.80,66,1,15,4,69266.14,1
76093.63,36,1,17,3,385510.07,0
80087.66,43,1,6,6,229436.73,0
38780.47,50,0,13,6,345829.39,1
71975.24,58,1,7,5,407032.18,1
28974.23,75,1,3,1,481291.24,1
52956.84,64,2,6,5,216418.47,0
28662.62,48,3,4,7,420722.47,1
59044.18,68,3,10,1,105509.14,0
57005.75,55,1,8,2,329562.07,1
114498.17,69,2,14,2,37132.85,1
108718.75,76,4,13,6,169289.68,1
140711.43,71,3,12,4,23877.72,1
37239.59,78,0,4,2,236074.01,0
98443.79,69,4,16,2,71172.05,1
120016.10,52,3,4,6,168522.18,0
31404.23,58,1,4,0,152196.18,1
107106.60,27,0,1,7,345159.20,1
62238.86,40,2,5,0,415181.38,1
87953.79,39,4,8,2,114897.69,0
123157.16,73,1,2,6,453306.57,1
113793.92,21,2,12,5,349197.68,1
79474.43,31,4,15,3,422711.12,0
121310.19,58,1,17,4,16524.70,0
68572.41,67,4,15,7,123491.56,0
125145.98,30,2,5,6,402934.20,1
81261.49,71,0,19,6,212538.24,1
47154.60,25,4,10,0,479642.69,1
115725.39,76,4,14,7,137532.19,1
54822.55,42,0,11,1,22651.25,1
93774.27,20,0,2,4,175016.42,0
43836.27,52,1,4,0,204178.46,1
106785.19,68,1,10,0,136324.74,1
87232.29,59,0,10,4,110685.81,1
150000.00,21,4,20,2,472334.37,1
91258.62,27,4,13,0,129809.38,0
57291.78,48,0,15,8,353708.63,1
56962.86,20,0,2,8,279991.22,0
72461.91,51,2,17,5,344281.58,1
144880.22,71,3,6,4,180717.42,1
76410.39,28,0,11,8,189628.26,0
140639.06,51,4,13,5,300816.56,1
65604.77,67,0,8,7,359420.23,0
119851.47,64,4,19,6,421715.06,1
101990.04,78,4,18,2,316370.13,1
67917.76,77,1,15,7,72606.63,0
49247.48,67,2,3,8,290417.41,0
123047.16,80,4,14,3,148550.09,1
20000.00,65,2,13,4,187824.99,1
62429.75,40,4,5,8,228504.42,0
123001.31,47,4,1,2,253950.74,1
117787.81,46,4,11,1,30128.68,0
62994.35,26,3,13,5,385055.28,0
73661.38,22,3,16,4,462612.34,0
139531.72,58,0,8,4,289075.50,1
47665.58,55,2,15,8,105791.87,1
71609.36,74,2,6,5,374069.94,0
22624.26,60,0,15,8,408252.93,1
80019.47,27,1,16,4,190201.86,0
63401.13,80,3,16,2,232863.41,0
124068.82,44,4,16,5,408930.09,1
45357.56,49,1,6,0,183422.74,1
49408.41,69,2,11,6,366481.01,0
93139.52,41,1,13,5,92842.18,0
49679.70,23,0,4,5,393407.13,1
85010.12,64,1,3,6,0.00,1
36096.67,44,0,8,7,65622.66,1
53377.89,65,2,12,5,155031.93,0
119306.97,23,1,17,2,89622.05,1
96061.45,71,3,10,3,264565.40,1
116040.07,39,1,4,0,70986.18,1
145216.74,70,0,7,0,91181.53,1
95767.38,28,3,6,2,74524.55,0
79167.75,74,2,2,5,223984.99,0
63191.58,60,3,16,2,242873.79,0
98948.34,58,1,13,8,72145.54,0
103568.24,31,0,1,1,486239.87,0
82220.04,22,1,11,0,95646.99,0
150000.00,22,1,16,4,147849.38,1
28850.42,31,1,2,6,286024.41,1
97431.05,33,0,6,1,405895.50,0
33394.97,75,2,4,2,150461.97,0
21487.79,39,1,12,1,361747.40,1
31489.35,34,2,12,0,459347.32,1
78824.01,76,0,11,3,288362.49,1
97449.43,73,3,6,1,160645.37,1
34838.96,55,4,20,6,230178.79,1
107912.51,28,3,16,4,176628.95,1
35217.97,29,3,6,7,93447.13,1
114870.79,53,1,19,5,241625.90,0
70662.64,64,0,2,2,442926.17,0
39460.06,44,3,19,5,396341.75,1
93044.48,60,0,1,6,24173.23,1
44620.88,32,1,11,4,203870.42,1
54070.93,38,4,4,3,52853.87,1
20000.00,56,2,18,3,225964.11,1
62255.02,56,3,8,7,66112.78,1
61664.27,64,4,3,4,223434.92,0
21909.13,80,3,14,8,315884.98,1
142432.41,33,2,18,7,372654.02,1
126933.27,26,3,17,0,106575.27,1
105759.92,30,1,12,0,179336.31,1
51372.97,48,0,1,4,381197.11,1
111036.80,68,3,5,0,395327.21,1
23629.34,46,2,18,7,292753.45,1
94351.30,22,0,18,4,113786.02,0
139081.49,28,3,6,5,12886.93,1
67248.79,26,2,11,7,261044.57,0
127434.53,57,1,3,7,273541.66,0
51036.22,39,1,7,4,156135.23,1
61472.10,66,4,7,5,158361.50,0
74239.60,29,4,4,3,269736.45,0
60946.28,67,3,14,7,166875.80,0
95808.51,71,0,17,2,326222.46,1
122960.09,46,1,14,8,282970.42,1
138886.95,77,0,4,2,65688.13,1
114106.96,61,2,15,1,114369.50,1
113550.15,24,0,20,1,75136.87,1
79271.72,25,1,10,0,85306.58,0
130607.36,53,0,1,4,115744.32,1
80864.31,52,0,6,2,143054.20,0
89748.04,74,4,5,8,243639.83,1
112477.01,78,2,15,6,354428.37,1
51814.77,42,3,20,7,320704.31,1
97077.26,67,1,13,6,72611.13,1
59659.52,59,0,11,7,180423.00,0
90527.20,54,4,2,8,123079.18,0
47153.24,66,1,12,4,184748.92,0
24437.75,42,3,15,3,451539.20,1
136236.48,61,2,16,5,82870.51,1
62187.37,77,3,5,5,232855.85,0
72495.18,75,1,5,6,0.00,0
25521.07,62,2,18,0,14570.38,0
50877.88,60,2,16,3,97702.20,1
68385.07,76,0,14,4,379074.33,0
120340.96,20,2,6,5,162194.88,1
29753.63,64,3,4,7,186548.09,1
94536.31,64,4,16,3,103375.95,1
23840.81,51,3,18,8,186153.48,1
80614.81,77,3,9,8,72055.44,1
108281.50,74,0,6,1,185932.48,1
32320.87,40,1,14,2,487675.41,1
98678.18,32,1,13,1,314534.12,0
64492.65,38,0,5,2,194505.03,0
42914.95,26,2,20,5,462973.49,1
89515.95,67,1,10,5,312172.89,1
100954.80,71,4,14,5,302264.37,1
56486.14,38,0,4,6,430314.46,0
98144.65,70,0,11,4,455708.54,1
121403.26,22,3,13,5,479230.89,1
51006.85,73,1,20,2,385450.36,0
28830.65,53,3,16,2,293450.28,1
32799.03,44,3,13,6,143144.96,1
128667.63,51,2,4,3,474601.84,0
40601.81,33,3,8,5,432794.36,1
110398.37,77,2,18,8,215755.26,1
64945.99,44,4,6,0,475497.70,1
36340.38,45,0,20,8,300683.76,1
144143.12,80,4,1,7,25154.86,1
59675.81,41,4,20,8,168806.67,0
51158.74,40,0,1,0,409853.12,1
85117.04,40,0,19,1,353809.35,0
60300.10,66,4,20,6,39268.74,0
64168.62,66,4,12,8,281607.51,0
72634.76,49,0,16,6,310965.50,1
136896.83,59,1,5,6,421422.55,1
72611.73,46,3,14,1,117814.27,1
25925.49,70,2,12,4,110938.68,1
86486.63,51,1,3,0,34827.81,0
75708.06,45,2,3,6,178749.44,0
25819.91,62,3,12,8,428464.78,0
150000.00,49,3,14,4,399752.20,1
81666.13,79,3,9,7,0.00,1
106576.93,36,3,11,6,314494.75,1
48191.72,37,2,4,3,252692.78,1
78305.17,57,1,19,5,250221.15,0
42538.01,72,0,4,3,377510.43,0
134941.98,56,4,13,8,268472.36,1
76760.32,48,3,4,2,45910.59,0
119937.66,47,2,6,7,25844.74,0
84495.32,40,4,9,7,500000.00,0
72417.29,59,0,5,8,387430.08,1
140069.93,69,1,18,3,102000.04,1
33933.59,45,3,15,8,398639.62,1
90496.36,28,0,4,3,494826.14,0
143981.19,74,2,16,6,479305.34,1
111544.02,56,4,3,4,173772.94,0
143725.44,66,4,5,8,417029.93,1
124273.92,51,0,18,0,402135.58,0
93531.11,43,4,3,2,378074.18,0
35904.26,45,3,2,8,61465.30,1
74960.58,43,4,8,1,310445.80,1
